case_id,benchmark_id,label,family,mode,coeff,maxdim,threshold_label,threshold_value,dimension,pair,comparison_mode,exact_match,audit_classification,audit_mechanism
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,0,ripser__dionysus,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,gudhi__ripser,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,gudhi__dionysus,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,ripser__dionysus,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,gudhi__ripser,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,gudhi__dionysus,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,ripser__dionysus,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,gudhi__ripser,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,gudhi__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,ripser__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,gudhi__ripser,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,gudhi__dionysus,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,ripser__dionysus,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,gudhi__ripser,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,gudhi__dionysus,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h1__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,1,selected,1.73046875,1,ripser__dionysus,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,gudhi__ripser,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,gudhi__dionysus,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,ripser__dionysus,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,gudhi__ripser,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,gudhi__dionysus,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,ripser__dionysus,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,gudhi__ripser,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,gudhi__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,ripser__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,gudhi__ripser,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,gudhi__dionysus,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,ripser__dionysus,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,gudhi__ripser,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,gudhi__dionysus,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,0,ripser__dionysus,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,gudhi__ripser,raw_exact,False,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,gudhi__dionysus,raw_exact,False,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,ripser__dionysus,raw_exact,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,gudhi__ripser,drop_zero_length_intervals,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,gudhi__dionysus,drop_zero_length_intervals,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,ripser__dionysus,drop_zero_length_intervals,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,gudhi__ripser,drop_zero_length_intervals_plus_float32_roundtrip,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,gudhi__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,ripser__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,gudhi__ripser,threshold_truncation_harmonized,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,gudhi__dionysus,threshold_truncation_harmonized,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,ripser__dionysus,threshold_truncation_harmonized,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,gudhi__ripser,distance_zero_semantic,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,gudhi__dionysus,distance_zero_semantic,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,1,ripser__dionysus,distance_zero_semantic,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,gudhi__ripser,raw_exact,False,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,gudhi__dionysus,raw_exact,False,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,ripser__dionysus,raw_exact,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,gudhi__ripser,drop_zero_length_intervals,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,gudhi__dionysus,drop_zero_length_intervals,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,ripser__dionysus,drop_zero_length_intervals,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,gudhi__ripser,drop_zero_length_intervals_plus_float32_roundtrip,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,gudhi__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,ripser__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,gudhi__ripser,threshold_truncation_harmonized,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,gudhi__dionysus,threshold_truncation_harmonized,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,ripser__dionysus,threshold_truncation_harmonized,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,gudhi__ripser,distance_zero_semantic,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,gudhi__dionysus,distance_zero_semantic,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__full,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,full,2.0556640625,2,ripser__dionysus,distance_zero_semantic,True,convention mismatch,zero-length bar reporting
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,gudhi__ripser,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,gudhi__dionysus,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,ripser__dionysus,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,gudhi__ripser,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,gudhi__dionysus,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,ripser__dionysus,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,gudhi__ripser,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,gudhi__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,ripser__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,gudhi__ripser,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,gudhi__dionysus,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,ripser__dionysus,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,gudhi__ripser,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,gudhi__dionysus,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,0,ripser__dionysus,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,gudhi__ripser,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,gudhi__dionysus,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,ripser__dionysus,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,gudhi__ripser,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,gudhi__dionysus,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,ripser__dionysus,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,gudhi__ripser,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,gudhi__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,ripser__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,gudhi__ripser,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,gudhi__dionysus,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,ripser__dionysus,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,gudhi__ripser,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,gudhi__dionysus,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,1,ripser__dionysus,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,gudhi__ripser,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,gudhi__dionysus,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,ripser__dionysus,raw_exact,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,gudhi__ripser,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,gudhi__dionysus,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,ripser__dionysus,drop_zero_length_intervals,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,gudhi__ripser,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,gudhi__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,ripser__dionysus,drop_zero_length_intervals_plus_float32_roundtrip,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,gudhi__ripser,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,gudhi__dionysus,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,ripser__dionysus,threshold_truncation_harmonized,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,gudhi__ripser,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,gudhi__dionysus,distance_zero_semantic,True,,
tfim_pbc_n4_g1p00__quantized__p3__h2__selected,tfim_pbc_n4_g1p00__quantized,"TFIM PBC N=4, g=1.00",A,quantized,3,2,selected,1.73046875,2,ripser__dionysus,distance_zero_semantic,True,,
tfim_pbc_n6_g0p50__floating__p2__h1__full,tfim_pbc_n6_g0p50__floating,"TFIM PBC N=6, g=0.50",A,floating,2,1,full,1.130663291251138,0,gudhi__ripser,raw_exact,False,floating-point artifact,float64-vs-float32 endpoint rounding
tfim_pbc_n6_g0p50__floating__p2__h1__full,tfim_pbc_n6_g0p50__floating,"TFIM PBC N=6, g=0.50",A,floating,2,1,full,1.130663291251138,0,gudhi__dionysus,raw_exact,False,floating-point artifact,float64-vs-float32 endpoint rounding
tfim_pbc_n6_g0p50__floating__p2__h1__full,tfim_pbc_n6_g0p50__floating,"TFIM PBC N=6, g=0.50",A,floating,2,1,full,1.130663291251138,0,ripser__dionysus,raw_exact,True,floating-point artifact,float64-vs-float32 endpoint rounding
